x,y,z,cosx,cosy,cosz,element,stage,raynum
0.306,0.715,0.00342,1e-16,0e+00,-1,78,1,9682
-0.000822,-0.0477,1.5,-0.18,-0.447,0.876,-2,1,9682
0.152,-0.0768,-0.00262,1e-16,7e-18,-1,35,1,9683
0.0136,0.0681,1.5,-0.0911,0.0956,0.991,-2,1,9683
0.269,-0.5,-0.0143,1e-16,0e+00,-1,15,1,9684
0.265,-0.491,0.00748,-0.179,0.363,0.915,22,1,9684
-0.0374,-0.229,-0.0052,1e-16,0e+00,-1,27,1,9685
-0.0367,0.0625,1.5,0.000481,0.19,0.982,-2,1,9685
0.0246,-0.0096,1.501,1e-16,0e+00,-1,1,1,9686
0.251,0.432,-0.0022,1e-16,0e+00,-1,64,1,9687
-0.0349,-0.00378,1.5,-0.18,-0.274,0.945,-2,1,9687
-0.175,0.202,0.00441,1e-16,-7e-18,-1,47,1,9688
-0.0306,0.0579,1.5,0.096,-0.0953,0.991,-2,1,9688
-0.093,0.563,-0.00331,1e-16,0e+00,-1,68,1,9689
0.0617,-0.0274,1.5,0.0954,-0.364,0.927,-2,1,9689
-0.431,0.378,-0.00618,8e-17,-3e-17,-1,59,1,9690
0.0221,-0.0685,1.5,0.277,-0.273,0.921,-2,1,9690
-0.414,0.182,0.000205,8e-17,0e+00,-1,45,1,9691
0.021,0.0428,1.5,0.278,-0.0887,0.957,-2,1,9691
0.145,0.256,-0.00255,1e-16,0e+00,-1,56,1,9692
0.000708,-0.0311,1.5,-0.0936,-0.187,0.978,-2,1,9692
-0.203,-0.294,0.0038,1e-16,0e+00,-1,26,1,9693
-0.0634,-0.00466,1.5,0.0913,0.189,0.978,-2,1,9693
0.427,-0.633,0.0124,8e-17,3e-17,-1,16,1,9694
-0.0253,-0.0409,1.5,-0.272,0.356,0.894,-2,1,9694
0.274,-0.616,0.00821,1e-16,0e+00,-1,15,1,9695
-0.0233,-0.0206,1.5,-0.182,0.365,0.913,-2,1,9695
-0.289,-0.72,0.00279,1e-16,0e+00,-1,4,1,9696
0.0161,0.0302,1.5,0.179,0.441,0.88,-2,1,9696
0.34,-0.0984,0.0032,1e-16,0e+00,-1,36,1,9697
0.0533,0.0446,1.5,-0.187,0.0934,0.978,-2,1,9697
-0.136,0.656,-0.0131,1e-16,3e-17,-1,75,1,9698
0.0979,-0.457,0.00234,1e-16,0e+00,-1,21,1,9699
-0.0524,-0.0267,1.5,-0.096,0.275,0.957,-2,1,9699
0.239,0.0355,-0.0043,1e-16,0e+00,-1,43,1,9700
-0.0483,0.0413,1.5,-0.187,0.00383,0.982,-2,1,9700
0.3,-0.218,-0.00479,1e-16,1e-17,-1,29,1,9701
0.0135,0.0752,1.5,-0.184,0.188,0.965,-2,1,9701
-0.154,-0.143,0.000613,1e-16,7e-18,-1,33,1,9702
-0.0163,0.00126,1.5,0.0911,0.0952,0.991,-2,1,9702
0.0269,0.767,0.0135,1e-16,0e+00,-1,76,1,9703
0.0247,0.0284,1.5,-0.00129,-0.445,0.895,-2,1,9703
-0.0605,-0.309,0.00233,1e-16,0e+00,-1,27,1,9704
-0.0581,-0.0242,1.5,0.00159,0.187,0.982,-2,1,9704
-0.0801,0.235,-0.00756,1e-16,0e+00,-1,54,1,9705
0.0694,-0.0568,1.5,0.0969,-0.189,0.977,-2,1,9705
-0.401,-0.139,-0.00367,8e-17,0e+00,-1,31,1,9706
0.0376,0.00586,1.5,0.279,0.0918,0.956,-2,1,9706
0.444,0.207,0.00568,1e-16,0e+00,-1,51,1,9707
0.00895,0.0573,1.5,-0.278,-0.0957,0.956,-2,1,9707
0.383,-0.471,0.000257,1e-16,3e-17,-1,23,1,9708
-0.0671,-0.0227,1.5,-0.276,0.275,0.921,-2,1,9708
0.235,-0.617,0.00452,1e-16,0e+00,-1,15,1,9709
-0.0592,-0.022,1.5,-0.18,0.363,0.914,-2,1,9709
-0.349,0.255,0.00345,1e-16,-1e-17,-1,53,1,9710
-0.0562,-0.0312,1.5,0.189,-0.185,0.964,-2,1,9710
-0.113,-0.624,0.00926,1e-16,0e+00,-1,12,1,9711
0.0409,-0.0403,1.5,0.0954,0.363,0.927,-2,1,9711
-0.181,-0.611,0.00992,1e-16,0e+00,-1,12,1,9712
-0.0341,-0.0256,1.5,0.0913,0.364,0.927,-2,1,9712
-0.0468,0.326,0.00393,1e-16,0e+00,-1,55,1,9713
-0.045,0.0341,1.5,0.00123,-0.191,0.982,-2,1,9713
-0.404,-0.0887,-0.00566,8e-17,0e+00,-1,31,1,9714
0.0324,0.0503,1.5,0.277,0.0883,0.957,-2,1,9714
-0.288,-0.664,-0.0104,1e-16,0e+00,-1,4,1,9715
-0.0777,-0.633,0.00924,1e-16,0e+00,-1,12,1,9716
0.0735,-0.0476,1.5,0.094,0.364,0.927,-2,1,9716
0.0168,0.179,0.00176,1e-16,0e+00,-1,48,1,9717
0.0206,0.0319,1.5,0.00257,-0.0978,0.995,-2,1,9717
0.0825,-0.433,-0.00181,1e-16,0e+00,-1,21,1,9718
-0.0605,-0.000762,1.5,-0.0911,0.275,0.957,-2,1,9718
-0.215,-0.723,-0.0034,1e-16,0e+00,-1,4,1,9719
0.0864,0.029,1.5,0.177,0.44,0.88,-2,1,9719
-0.081,0.696,-0.00615,1e-16,3e-17,-1,75,1,9720
0.0775,-0.0578,1.5,0.0937,-0.446,0.89,-2,1,9720
0.337,-0.384,-0.000934,1e-16,0e+00,-1,22,1,9721
0.0406,0.0606,1.5,-0.186,0.279,0.942,-2,1,9721
-0.0195,-0.186,0.00206,1e-16,0e+00,-1,34,1,9722
-0.0163,-0.0408,1.5,0.00209,0.0961,0.995,-2,1,9722
-0.123,-0.206,0.00214,1e-16,7e-18,-1,33,1,9723
0.0188,-0.0697,1.5,0.094,0.0901,0.991,-2,1,9723
-0.000319,-0.322,0.00359,1e-16,0e+00,-1,27,1,9724
-0.00188,-0.0405,1.5,-0.00103,0.185,0.983,-2,1,9724
0.174,-0.0378,0.00152,1e-16,0e+00,-1,42,1,9725
0.031,-0.0398,1.5,-0.0951,-0.00135,0.995,-2,1,9725
0.342,-0.713,0.00624,1e-16,0e+00,-1,8,1,9726
0.0412,0.048,1.5,-0.177,0.447,0.877,-2,1,9726
-0.0151,0.059,1.501,1e-16,0e+00,-1,1,1,9727
-0.244,0.117,-0.00497,1e-16,0e+00,-1,46,1,9728
0.047,-0.0323,1.5,0.189,-0.0968,0.977,-2,1,9728
-0.173,0.665,-0.00927,1e-16,3e-17,-1,75,1,9729
-0.0268,-0.0986,1.5,0.086,-0.45,0.889,-2,1,9729
0.4,0.63,0.00799,8e-17,-3e-17,-1,72,1,9730
-0.0465,0.0293,1.5,-0.267,-0.36,0.894,-2,1,9730
-0.132,0.58,0.00184,1e-16,0e+00,-1,68,1,9731
0.0157,-0.0121,1.5,0.0915,-0.366,0.926,-2,1,9731
0.315,-0.477,0.0102,1e-16,0e+00,-1,22,1,9732
0.0235,-0.0483,1.5,-0.185,0.272,0.944,-2,1,9732
-0.0144,0.701,-0.00205,1e-16,0e+00,-1,76,1,9733
-0.0212,-0.0551,1.5,-0.00404,-0.45,0.893,-2,1,9733
-0.36,-0.504,-0.0215,1e-16,3e-17,-1,10,1,9734
-0.349,-0.489,0.0151,0.271,0.357,0.894,18,1,9734
-0.0492,-0.62,0.00977,1e-16,0e+00,-1,13,1,9735
-0.0535,-0.0354,1.5,-0.00271,0.365,0.931,-2,1,9735
0.251,0.104,-0.00492,1e-16,0e+00,-1,50,1,9736
-0.0374,-0.0404,1.5,-0.187,-0.0941,0.978,-2,1,9736
0.204,0.731,0.00782,1e-16,3e-17,-1,77,1,9737
0.0583,-0.0222,1.5,-0.087,-0.449,0.889,-2,1,9737
0.471,-0.0787,0.00339,1e-16,0e+00,-1,37,1,9738
0.0378,0.066,1.5,-0.277,0.0925,0.956,-2,1,9738
-0.0523,0.777,0.0158,1e-16,0e+00,-1,76,1,9739
-0.0564,0.0303,1.5,-0.00245,-0.449,0.893,-2,1,9739
-0.424,0.77,0.014,8e-17,0e+00,-1,73,1,9740
0.0351,0.0165,1.5,0.266,-0.436,0.86,-2,1,9740
0.0712,0.0533,1.501,1e-16,0e+00,-1,1,1,9741
-0.0278,0.0738,1.501,1e-16,0e+00,-1,1,1,9742
0.475,-0.159,0.00783,1e-16,0e+00,-1,37,1,9743
0.0443,-0.021,1.5,-0.277,0.0886,0.957,-2,1,9743
0.348,-0.443,0.00847,1e-16,0e+00,-1,22,1,9744
0.054,-0.00901,1.5,-0.186,0.275,0.943,-2,1,9744
0.0566,0.326,0.00401,1e-16,0e+00,-1,55,1,9745
0.0601,0.0413,1.5,0.00224,-0.187,0.982,-2,1,9745
-0.364,0.21,-0.00554,8e-17,0e+00,-1,45,1,9746
0.075,0.0594,1.5,0.279,-0.0956,0.956,-2,1,9746
-0.415,-0.00586,-0.00162,8e-17,0e+00,-1,38,1,9747
0.0176,-0.00945,1.5,0.277,-0.0023,0.961,-2,1,9747
-0.37,0.0108,-0.00789,8e-17,0e+00,-1,38,1,9748
0.0613,0.013,1.5,0.275,0.0014,0.961,-2,1,9748
-0.0382,0.0637,1.501,1e-16,0e+00,-1,1,1,9749
0.443,-0.0758,-0.000712,1e-16,0e+00,-1,37,1,9750
0.00483,0.0749,1.5,-0.279,0.0959,0.955,-2,1,9750
0.412,0.542,-0.00699,8e-17,-3e-17,-1,72,1,9751
-0.0448,-0.0574,1.5,-0.271,-0.356,0.894,-2,1,9751
-0.448,0.755,0.0137,8e-17,0e+00,-1,73,1,9752
0.0163,-0.00865,1.5,0.268,-0.44,0.857,-2,1,9752
0.0594,0.0675,1.501,1e-16,0e+00,-1,1,1,9753
0.199,-0.303,0.00448,1e-16,0e+00,-1,28,1,9754
0.0528,-0.0157,1.5,-0.0957,0.188,0.978,-2,1,9754
0.488,-0.282,0.00871,8e-17,0e+00,-1,30,1,9755
0.0537,0.00276,1.5,-0.275,0.18,0.944,-2,1,9755
-0.129,0.708,-0.0011,1e-16,3e-17,-1,75,1,9756
0.0243,-0.0483,1.5,0.091,-0.448,0.889,-2,1,9756
-0.205,0.182,0.00489,1e-16,-7e-18,-1,47,1,9757
-0.0684,0.0383,1.5,0.0908,-0.0952,0.991,-2,1,9757
-0.0861,0.771,0.0119,1e-16,3e-17,-1,75,1,9758
0.0603,0.0234,1.5,0.0876,-0.447,0.89,-2,1,9758
-0.447,0.602,0.00951,1e-16,-3e-17,-1,66,1,9759
-0.000908,-0.00289,1.5,0.267,-0.363,0.893,-2,1,9759
-0.133,-0.563,-0.00143,1e-16,0e+00,-1,12,1,9760
0.0184,0.0289,1.5,0.0932,0.365,0.926,-2,1,9760
0.0482,-0.382,-0.00625,1e-16,0e+00,-1,20,1,9761
0.0547,0.0518,1.5,0.00418,0.277,0.961,-2,1,9761
0.383,-0.0442,-0.00604,1e-16,0e+00,-1,44,1,9762
-0.0527,-0.0506,1.5,-0.278,-0.00405,0.961,-2,1,9762
-0.302,0.166,0.00284,1e-16,0e+00,-1,46,1,9763
-0.016,0.022,1.5,0.187,-0.0944,0.978,-2,1,9763
0.0518,0.102,-0.0019,1e-16,0e+00,-1,48,1,9764
0.0513,-0.0407,1.5,-0.000346,-0.0945,0.996,-2,1,9764
-0.313,-0.0503,0.00271,1e-16,0e+00,-1,39,1,9765
-0.0306,-0.0444,1.5,0.185,0.0039,0.983,-2,1,9765
0.155,0.343,0.00624,1e-16,0e+00,-1,56,1,9766
0.0102,0.0571,1.5,-0.0948,-0.187,0.978,-2,1,9766
0.306,0.237,-0.00237,1e-16,-1e-17,-1,57,1,9767
0.0175,-0.052,1.5,-0.185,-0.186,0.965,-2,1,9767
0.112,-0.506,-0.0132,1e-16,0e+00,-1,14,1,9768
-0.0346,0.0933,1.5,-0.0897,0.367,0.926,-2,1,9768
0.14,-0.695,-0.00361,1e-16,-3e-17,-1,7,1,9769
-0.0144,0.0566,1.5,-0.0917,0.445,0.891,-2,1,9769
-0.128,-0.282,-0.00081,1e-16,0e+00,-1,26,1,9770
0.0179,0.00502,1.5,0.0952,0.187,0.978,-2,1,9770
-0.46,-0.322,0.00845,1e-16,0e+00,-1,24,1,9771
-0.018,-0.0279,1.5,0.279,0.186,0.942,-2,1,9771
-0.365,0.333,-0.00399,1e-16,0e+00,-1,52,1,9772
0.0792,0.0402,1.5,0.278,-0.184,0.943,-2,1,9772
0.245,-0.324,0.000148,1e-16,1e-17,-1,29,1,9773
-0.0475,-0.0398,1.5,-0.188,0.183,0.965,-2,1,9773
-0.263,-0.192,0.000375,1e-16,0e+00,-1,32,1,9774
0.0255,-0.0439,1.5,0.188,0.0968,0.977,-2,1,9774
-0.316,0.112,0.00165,1e-16,0e+00,-1,46,1,9775
-0.0351,-0.0291,1.5,0.184,-0.0923,0.979,-2,1,9775
0.462,-0.388,-0.000276,1e-16,3e-17,-1,23,1,9776
0.0111,0.0594,1.5,-0.277,0.275,0.921,-2,1,9776
0.347,0.0763,0.00289,1e-16,0e+00,-1,50,1,9777
0.058,-0.0719,1.5,-0.189,-0.0968,0.977,-2,1,9777
0.133,0.219,-0.00656,1e-16,0e+00,-1,56,1,9778
-0.0113,-0.0667,1.5,-0.0937,-0.186,0.978,-2,1,9778
-0.454,-0.306,0.00598,1e-16,0e+00,-1,24,1,9779
-0.0203,-0.0152,1.5,0.274,0.184,0.944,-2,1,9779
0.393,0.649,-0.0193,1e-16,0e+00,-1,79,1,9780
0.385,0.635,0.00683,-0.263,-0.441,0.858,72,1,9780
0.112,0.124,-0.00229,1e-16,-7e-18,-1,49,1,9781
-0.0255,-0.0167,1.5,-0.0907,-0.0928,0.992,-2,1,9781
-0.441,-0.172,0.00359,8e-17,0e+00,-1,31,1,9782
-0.0071,-0.03,1.5,0.278,0.0907,0.956,-2,1,9782
0.144,0.0503,0.000108,1e-16,0e+00,-1,42,1,9783
-0.00154,0.0497,1.5,-0.0968,-0.000432,0.995,-2,1,9783
-0.411,0.454,0.00184,8e-17,-3e-17,-1,59,1,9784
0.0366,0.00469,1.5,0.275,-0.276,0.921,-2,1,9784
0.477,-0.0827,0.00448,1e-16,0e+00,-1,37,1,9785
0.0434,0.0613,1.5,-0.277,0.0921,0.956,-2,1,9785
0.397,0.276,-0.00491,8e-17,0e+00,-1,58,1,9786
-0.0471,-0.0176,1.5,-0.278,-0.184,0.943,-2,1,9786
0.122,-0.626,0.01,1e-16,0e+00,-1,14,1,9787
-0.0216,-0.044,1.5,-0.0892,0.362,0.928,-2,1,9787
0.0186,-0.652,-0.0138,1e-16,0e+00,-1,6,1,9788
0.418,0.399,-0.00495,1e-16,-3e-17,-1,65,1,9789
-0.0258,-0.0537,1.5,-0.272,-0.277,0.922,-2,1,9789
0.0331,-0.722,0.00291,1e-16,0e+00,-1,6,1,9790
0.0397,0.0307,1.5,0.00396,0.449,0.893,-2,1,9790
-0.147,0.558,-0.00175,1e-16,0e+00,-1,68,1,9791
0.000314,-0.0343,1.5,0.0908,-0.365,0.927,-2,1,9791
0.057,-0.446,0.00284,1e-16,0e+00,-1,20,1,9792
0.0532,-0.00713,1.5,-0.00247,0.281,0.96,-2,1,9792
0.161,0.251,-0.00228,1e-16,0e+00,-1,56,1,9793
0.0162,-0.0374,1.5,-0.094,-0.187,0.978,-2,1,9793
-0.214,0.629,0.00493,1e-16,0e+00,-1,67,1,9794
0.0819,0.0413,1.5,0.181,-0.36,0.915,-2,1,9794
-0.0676,-0.169,0.00126,1e-16,0e+00,-1,34,1,9795
-0.0722,-0.0304,1.5,-0.00306,0.0919,0.996,-2,1,9795
0.473,-0.284,0.00669,8e-17,0e+00,-1,30,1,9796
0.036,0.00749,1.5,-0.276,0.184,0.943,-2,1,9796
0.369,0.445,-0.00534,1e-16,-3e-17,-1,65,1,9797
-0.0806,0.00494,1.5,-0.276,-0.27,0.923,-2,1,9797
-0.104,-0.131,-0.00234,1e-16,7e-18,-1,33,1,9798
0.0372,0.0111,1.5,0.093,0.0937,0.991,-2,1,9798
0.331,0.481,0.0122,1e-16,0e+00,-1,64,1,9799
0.0389,0.0428,1.5,-0.185,-0.277,0.943,-2,1,9799
-0.0524,-0.208,0.00311,1e-16,0e+00,-1,34,1,9800
-0.0458,-0.065,1.5,0.00436,0.095,0.995,-2,1,9800
-0.00265,-0.426,-6e-05,1e-16,0e+00,-1,20,1,9801
-0.00175,0.00552,1.5,0.000578,0.276,0.961,-2,1,9801
0.0712,0.1,1.501,1e-16,0e+00,-1,1,1,9802
0.194,0.556,0.000203,1e-16,0e+00,-1,70,1,9803
0.0419,-0.0299,1.5,-0.0943,-0.362,0.927,-2,1,9803
-0.259,0.648,-0.0169,1e-16,0e+00,-1,74,1,9804
-0.254,0.635,0.00979,0.182,-0.445,0.877,67,1,9804
-0.0285,0.571,0.000586,1e-16,0e+00,-1,69,1,9805
-0.0269,-0.021,1.5,0.00101,-0.367,0.93,-2,1,9805
-0.41,0.748,0.00669,8e-17,0e+00,-1,73,1,9806
0.0486,-0.0134,1.5,0.264,-0.438,0.859,-2,1,9806
-0.222,-0.026,-0.00589,1e-16,0e+00,-1,39,1,9807
0.071,-0.0233,1.5,0.191,0.00174,0.982,-2,1,9807
-0.293,-0.236,-0.00371,1e-16,1e-17,-1,25,1,9808
-0.008,0.0564,1.5,0.183,0.188,0.965,-2,1,9808
0.197,-0.532,-0.0042,1e-16,0e+00,-1,14,1,9809
0.0523,0.0544,1.5,-0.0891,0.362,0.928,-2,1,9809
0.307,-0.65,-0.0121,1e-16,0e+00,-1,8,1,9810
0.302,-0.636,0.0146,-0.179,0.441,0.879,15,1,9810
-0.331,-0.194,0.00688,1e-16,0e+00,-1,32,1,9811
-0.0464,-0.0552,1.5,0.186,0.0911,0.978,-2,1,9811
-0.136,-0.279,-0.000692,1e-16,0e+00,-1,26,1,9812
0.00994,0.00977,1.5,0.0954,0.188,0.977,-2,1,9812
-0.198,0.38,-0.00396,1e-16,0e+00,-1,61,1,9813
-0.0551,-0.0631,1.5,0.0905,-0.281,0.955,-2,1,9813
-0.387,-0.713,-0.00482,8e-17,0e+00,-1,3,1,9814
0.0811,0.0633,1.5,0.267,0.442,0.857,-2,1,9814
0.0267,-0.271,-0.00123,1e-16,0e+00,-1,27,1,9815
0.0234,0.0118,1.5,-0.00216,0.185,0.983,-2,1,9815
0.108,0.413,-0.00348,1e-16,0e+00,-1,63,1,9816
-0.0417,-0.0251,1.5,-0.095,-0.278,0.956,-2,1,9816
-0.36,-0.482,-0.00147,8e-17,3e-17,-1,17,1,9817
0.0902,-0.04,1.5,0.276,0.271,0.922,-2,1,9817
0.238,0.479,0.00312,1e-16,0e+00,-1,64,1,9818
-0.0559,0.0342,1.5,-0.185,-0.28,0.942,-2,1,9818
0.0307,0.673,-0.00884,1e-16,0e+00,-1,76,1,9819
0.0295,-0.0774,1.5,-0.000709,-0.445,0.895,-2,1,9819
-0.328,0.0631,0.00416,1e-16,0e+00,-1,39,1,9820
-0.0395,0.0682,1.5,0.189,0.00335,0.982,-2,1,9820
0.26,-0.307,-5e-05,1e-16,1e-17,-1,29,1,9821
-0.0326,-0.0193,1.5,-0.188,0.185,0.964,-2,1,9821
0.402,0.0186,-0.00337,1e-16,0e+00,-1,44,1,9822
-0.0351,0.0245,1.5,-0.279,0.00381,0.96,-2,1,9822
-0.27,0.76,0.0106,1e-16,0e+00,-1,74,1,9823
0.0308,-0.00111,1.5,0.177,-0.448,0.876,-2,1,9823
0.0591,-0.768,0.0138,1e-16,0e+00,-1,6,1,9824
0.0608,-0.022,1.5,0.00106,0.449,0.894,-2,1,9824
-0.336,-0.0571,0.00489,1e-16,0e+00,-1,39,1,9825
-0.0481,-0.0635,1.5,0.189,-0.00425,0.982,-2,1,9825
0.159,-0.385,-0.00499,1e-16,0e+00,-1,21,1,9826
0.0198,0.0541,1.5,-0.0885,0.279,0.956,-2,1,9826
-0.485,0.51,-0.00262,1e-16,-3e-17,-1,66,1,9827
-0.0374,-0.0861,1.5,0.267,-0.355,0.896,-2,1,9827
0.351,0.0428,0.00638,1e-16,0e+00,-1,43,1,9828
0.0651,0.0473,1.5,-0.188,0.00294,0.982,-2,1,9828
0.285,-0.129,-0.000541,1e-16,0e+00,-1,36,1,9829
0.000669,0.00778,1.5,-0.185,0.0894,0.979,-2,1,9829
0.221,-0.0472,-0.00596,1e-16,0e+00,-1,43,1,9830
-0.0652,-0.0413,1.5,-0.187,0.00386,0.982,-2,1,9830
0.415,-0.594,0.00344,8e-17,3e-17,-1,16,1,9831
-0.0399,0.011,1.5,-0.271,0.361,0.892,-2,1,9831
0.351,-0.587,0.01,1e-16,0e+00,-1,15,1,9832
0.0586,-0.00143,1.5,-0.18,0.36,0.915,-2,1,9832
0.0564,0.654,-0.0132,1e-16,0e+00,-1,76,1,9833
-0.383,-0.0383,-0.00607,8e-17,0e+00,-1,38,1,9834
0.0595,-0.0356,1.5,0.282,0.00175,0.959,-2,1,9834
-0.0771,0.0785,1.501,1e-16,0e+00,-1,1,1,9835
-0.13,0.382,-0.0068,1e-16,0e+00,-1,61,1,9836
0.0219,-0.0562,1.5,0.0962,-0.278,0.956,-2,1,9836
-0.227,-0.219,-0.0115,1e-16,1e-17,-1,25,1,9837
0.0623,0.0674,1.5,0.185,0.183,0.966,-2,1,9837
-0.322,0.364,-0.0051,1e-16,0e+00,-1,60,1,9838
-0.0238,-0.0777,1.5,0.187,-0.277,0.943,-2,1,9838
0.394,0.291,-0.00388,8e-17,0e+00,-1,58,1,9839
-0.043,-0.00881,1.5,-0.274,-0.188,0.943,-2,1,9839
-0.413,0.0389,-0.00178,8e-17,0e+00,-1,38,1,9840
0.0237,0.0338,1.5,0.279,-0.00324,0.96,-2,1,9840
0.321,-0.46,0.00828,1e-16,0e+00,-1,22,1,9841
0.032,-0.0165,1.5,-0.183,0.28,0.942,-2,1,9841
0.232,0.703,-0.00645,1e-16,0e+00,-1,78,1,9842
-0.0676,-0.0588,1.5,-0.175,-0.444,0.879,-2,1,9842
-0.315,-0.414,0.00129,1e-16,0e+00,-1,18,1,9843
-0.0225,0.0288,1.5,0.184,0.279,0.943,-2,1,9843
-0.0748,0.307,-0.00103,1e-16,0e+00,-1,54,1,9844
0.0729,0.0147,1.5,0.0961,-0.19,0.977,-2,1,9844
-0.176,0.179,0.00333,1e-16,-7e-18,-1,47,1,9845
-0.0305,0.0416,1.5,0.0962,-0.0908,0.991,-2,1,9845
-0.0598,0.594,0.00495,1e-16,0e+00,-1,69,1,9846
-0.0541,0.0112,1.5,0.00358,-0.363,0.932,-2,1,9846
0.141,-0.554,-0.00265,1e-16,0e+00,-1,14,1,9847
-0.00464,0.0386,1.5,-0.09,0.365,0.926,-2,1,9847
-0.0841,0.441,-0.000639,1e-16,0e+00,-1,61,1,9848
0.0582,-3e-05,1.5,0.0906,-0.281,0.956,-2,1,9848
0.293,0.554,-0.00173,1e-16,0e+00,-1,71,1,9849
-0.00655,-0.0467,1.5,-0.182,-0.365,0.913,-2,1,9849
0.386,-0.735,0.000207,1e-16,0e+00,-1,9,1,9850
-0.0711,0.0379,1.5,-0.262,0.442,0.858,-2,1,9850
0.266,0.178,2e-05,1e-16,0e+00,-1,50,1,9851
-0.0202,0.0291,1.5,-0.187,-0.097,0.978,-2,1,9851
0.12,-0.362,-0.0101,1e-16,0e+00,-1,21,1,9852
-0.0299,0.077,1.5,-0.095,0.278,0.956,-2,1,9852
-0.481,0.00892,0.00783,8e-17,0e+00,-1,38,1,9853
-0.0514,0.0103,1.5,0.277,0.000865,0.961,-2,1,9853
-0.202,0.627,0.0141,1e-16,0e+00,-1,68,1,9854
-0.0539,0.049,1.5,0.0924,-0.361,0.928,-2,1,9854
-0.459,0.0358,0.00473,8e-17,0e+00,-1,38,1,9855
-0.0285,0.0336,1.5,0.277,-0.00144,0.961,-2,1,9855
-0.317,0.455,0.00727,1e-16,0e+00,-1,60,1,9856
-0.0272,0.0224,1.5,0.183,-0.274,0.944,-2,1,9856
-0.163,0.66,-0.0108,1e-16,3e-17,-1,75,1,9857
-0.00914,-0.094,1.5,0.0907,-0.445,0.891,-2,1,9857
-0.0571,-0.045,1.501,1e-16,0e+00,-1,1,1,9858
0.367,0.0847,-0.011,1e-16,0e+00,-1,51,1,9859
-0.065,-0.0575,1.5,-0.274,-0.0901,0.958,-2,1,9859
0.491,0.678,0.00156,1e-16,0e+00,-1,79,1,9860
0.0307,-0.0976,1.5,-0.263,-0.443,0.857,-2,1,9860
-0.407,-0.719,-0.000561,8e-17,0e+00,-1,3,1,9861
0.0517,0.042,1.5,0.263,0.436,0.86,-2,1,9861
0.103,0.0699,-0.00186,1e-16,0e+00,-1,42,1,9862
-0.0358,0.0745,1.5,-0.0918,0.00303,0.996,-2,1,9862
0.488,-0.48,0.0165,1e-16,3e-17,-1,23,1,9863
0.0481,-0.0464,1.5,-0.274,0.27,0.923,-2,1,9863
0.238,-0.685,-0.0103,1e-16,0e+00,-1,8,1,9864
-0.0627,0.0805,1.5,-0.175,0.445,0.878,-2,1,9864
0.284,-0.712,0.00058,1e-16,0e+00,-1,8,1,9865
-0.0203,0.0382,1.5,-0.179,0.44,0.88,-2,1,9865
-0.373,-0.459,-0.00281,8e-17,3e-17,-1,17,1,9866
0.0683,-0.0151,1.5,0.271,0.273,0.923,-2,1,9866
0.00935,0.0486,1.501,1e-16,0e+00,-1,1,1,9867
0.418,-0.596,0.00424,8e-17,3e-17,-1,16,1,9868
-0.0279,0.00238,1.5,-0.267,0.358,0.895,-2,1,9868
-0.0259,-0.0738,1.501,1e-16,0e+00,-1,-1,1,9869
-0.419,-0.463,0.00419,8e-17,3e-17,-1,17,1,9870
0.0296,-0.0214,1.5,0.276,0.272,0.922,-2,1,9870
0.36,0.0423,-0.00939,1e-16,0e+00,-1,44,1,9871
-0.0826,0.043,1.5,-0.281,0.000462,0.96,-2,1,9871
0.38,0.163,-0.00559,1e-16,0e+00,-1,51,1,9872
-0.0515,0.0125,1.5,-0.274,-0.0954,0.957,-2,1,9872
-0.408,-0.0938,-0.00485,8e-17,0e+00,-1,31,1,9873
0.0304,0.0493,1.5,0.278,0.0909,0.956,-2,1,9873
0.118,0.0256,-0.00111,1e-16,0e+00,-1,42,1,9874
-0.0194,0.0222,1.5,-0.0915,-0.00227,0.996,-2,1,9874
0.065,0.0737,1.501,1e-16,0e+00,-1,1,1,9875
0.285,-0.554,-0.00262,1e-16,0e+00,-1,15,1,9876
-0.00984,0.0431,1.5,-0.179,0.363,0.914,-2,1,9876
0.0106,-0.132,-0.000455,1e-16,0e+00,-1,34,1,9877
0.0138,0.00574,1.5,0.00211,0.0917,0.996,-2,1,9877
-0.37,0.163,-0.00695,8e-17,0e+00,-1,45,1,9878
0.0625,0.0144,1.5,0.275,-0.0945,0.957,-2,1,9878
0.343,0.737,0.012,1e-16,0e+00,-1,78,1,9879
0.0387,-0.0189,1.5,-0.179,-0.446,0.877,-2,1,9879
-0.0741,0.278,-0.00382,1e-16,0e+00,-1,54,1,9880
0.0742,-0.00614,1.5,0.0964,-0.185,0.978,-2,1,9880
-0.443,-0.547,-0.00168,1e-16,3e-17,-1,10,1,9881
0.00812,0.0507,1.5,0.269,0.356,0.895,-2,1,9881
0.487,0.0624,0.00865,1e-16,0e+00,-1,44,1,9882
0.0548,0.0686,1.5,-0.278,0.00394,0.96,-2,1,9882
0.451,-0.166,0.00462,1e-16,0e+00,-1,37,1,9883
0.0134,-0.0267,1.5,-0.28,0.0888,0.956,-2,1,9883
0.253,-0.133,-0.00338,1e-16,0e+00,-1,36,1,9884
-0.0416,0.0134,1.5,-0.191,0.0948,0.977,-2,1,9884
-0.457,-0.401,0.000875,8e-17,3e-17,-1,17,1,9885
-0.008,0.0469,1.5,0.276,0.275,0.921,-2,1,9885
